County,Date,Vaccine,Count
Polk,3/12/21,Johnson & Johnson,90
Polk,3/12/21,Moderna,555
Polk,3/12/21,Pfizer,374
Polk,3/13/21,Johnson & Johnson,29
Polk,3/13/21,Moderna,61
Polk,3/13/21,Pfizer,296
Polk,3/14/21,Johnson & Johnson,3
Polk,3/14/21,Moderna,27
Polk,3/14/21,Pfizer,8
Polk,3/15/21,Johnson & Johnson,15
Polk,3/15/21,Moderna,71
Polk,3/15/21,Pfizer,23
Polk,3/16/21,Johnson & Johnson,33
Polk,3/16/21,Moderna,168
Polk,3/16/21,Pfizer,480
Polk,3/17/21,Johnson & Johnson,41
Polk,3/17/21,Moderna,450
Polk,3/17/21,Pfizer,390
Polk,3/18/21,Johnson & Johnson,15
Polk,3/18/21,Moderna,142
Polk,3/18/21,Pfizer,413
Polk,3/19/21,Johnson & Johnson,4
Polk,3/19/21,Moderna,292
Polk,3/19/21,Pfizer,374
Polk,3/20/21,Moderna,87
Polk,3/20/21,Pfizer,322
Polk,3/21/21,Johnson & Johnson,3
Polk,3/21/21,Moderna,18
Polk,3/21/21,Pfizer,47
Polk,3/22/21,Johnson & Johnson,4
Polk,3/22/21,Moderna,308
Polk,3/22/21,Pfizer,42
Polk,3/23/21,Johnson & Johnson,11
Polk,3/23/21,Moderna,205
Polk,3/23/21,Pfizer,323
Polk,3/24/21,Johnson & Johnson,4
Polk,3/24/21,Moderna,580
Polk,3/24/21,Pfizer,486
Polk,3/25/21,Johnson & Johnson,4
Polk,3/25/21,Moderna,308
Polk,3/25/21,Pfizer,331
Polk,3/26/21,Johnson & Johnson,4
Polk,3/26/21,Moderna,704
Polk,3/26/21,Pfizer,330
Polk,3/27/21,Johnson & Johnson,1
Polk,3/27/21,Moderna,65
Polk,3/27/21,Pfizer,289
Polk,3/28/21,Johnson & Johnson,1
Polk,3/28/21,Moderna,28
Polk,3/28/21,Pfizer,7
Polk,3/29/21,Johnson & Johnson,1
Polk,3/29/21,Moderna,447
Polk,3/29/21,Pfizer,40
Polk,3/30/21,Johnson & Johnson,17
Polk,3/30/21,Moderna,146
Polk,3/30/21,Pfizer,345
Polk,3/31/21,Johnson & Johnson,5
Polk,3/31/21,Moderna,576
Polk,3/31/21,Pfizer,401
Polk,4/1/21,Johnson & Johnson,10
Polk,4/1/21,Moderna,279
Polk,4/1/21,Pfizer,310
Polk,4/2/21,Johnson & Johnson,19
Polk,4/2/21,Moderna,514
Polk,4/2/21,Pfizer,362
Polk,4/3/21,Johnson & Johnson,9
Polk,4/3/21,Moderna,68
Polk,4/3/21,Pfizer,235
Polk,4/4/21,Johnson & Johnson,3
Polk,4/4/21,Moderna,17
Polk,4/4/21,Pfizer,19
Polk,4/5/21,Johnson & Johnson,19
Polk,4/5/21,Moderna,575
Polk,4/5/21,Pfizer,79
Polk,4/6/21,Johnson & Johnson,97
Polk,4/6/21,Moderna,248
Polk,4/6/21,Pfizer,346
Polk,4/7/21,Johnson & Johnson,159
Polk,4/7/21,Moderna,721
Polk,4/7/21,Pfizer,341
Polk,4/8/21,Johnson & Johnson,96
Polk,4/8/21,Moderna,238
Polk,4/8/21,Pfizer,306
Polk,4/9/21,Johnson & Johnson,210
Polk,4/9/21,Moderna,635
Polk,4/9/21,Pfizer,298
Polk,4/10/21,Johnson & Johnson,46
Polk,4/10/21,Moderna,93
Polk,4/10/21,Pfizer,280
Polk,4/10/21,Unspecified,1
Polk,4/11/21,Johnson & Johnson,11
Polk,4/11/21,Moderna,2
Polk,4/11/21,Pfizer,26
Polk,4/12/21,Johnson & Johnson,96
Polk,4/12/21,Moderna,403
Polk,4/12/21,Pfizer,35
Polk,4/13/21,Moderna,199
Polk,4/13/21,Pfizer,437
Polk,4/14/21,Moderna,594
Polk,4/14/21,Pfizer,414
Polk,4/15/21,Moderna,276
Polk,4/15/21,Pfizer,316
Polk,4/16/21,Moderna,429
Polk,4/16/21,Pfizer,422
Polk,4/17/21,Moderna,91
Polk,4/17/21,Pfizer,261
Polk,4/18/21,Moderna,34
Polk,4/18/21,Pfizer,64
Polk,4/19/21,Moderna,511
Polk,4/19/21,Pfizer,92
Polk,4/20/21,Moderna,226
Polk,4/20/21,Pfizer,360
Polk,4/21/21,Moderna,612
Polk,4/21/21,Pfizer,523
Polk,4/22/21,Moderna,244
Polk,4/22/21,Pfizer,352
Polk,4/23/21,Moderna,512
Polk,4/23/21,Pfizer,527
Polk,4/24/21,Moderna,149
Polk,4/24/21,Pfizer,576
Polk,4/25/21,Moderna,30
Polk,4/25/21,Pfizer,44
Polk,4/26/21,Moderna,274
Polk,4/26/21,Pfizer,180
Polk,4/27/21,Johnson & Johnson,8
Polk,4/27/21,Moderna,131
Polk,4/27/21,Pfizer,306
Polk,4/28/21,Johnson & Johnson,12
Polk,4/28/21,Moderna,399
Polk,4/28/21,Pfizer,470
Polk,4/29/21,Johnson & Johnson,6
Polk,4/29/21,Moderna,239
Polk,4/29/21,Pfizer,223
Polk,4/30/21,Johnson & Johnson,25
Polk,4/30/21,Moderna,383
Polk,4/30/21,Pfizer,476
Polk,5/1/21,Johnson & Johnson,18
Polk,5/1/21,Moderna,46
Polk,5/1/21,Pfizer,283
Polk,5/2/21,Johnson & Johnson,9
Polk,5/2/21,Moderna,13
Polk,5/2/21,Pfizer,61
Polk,5/3/21,Johnson & Johnson,20
Polk,5/3/21,Moderna,329
Polk,5/3/21,Pfizer,165
Polk,5/4/21,Johnson & Johnson,24
Polk,5/4/21,Moderna,193
Polk,5/4/21,Pfizer,432
Polk,5/5/21,Johnson & Johnson,44
Polk,5/5/21,Moderna,468
Polk,5/5/21,Pfizer,391
Polk,5/6/21,Johnson & Johnson,34
Polk,5/6/21,Moderna,203
Polk,5/6/21,Pfizer,268
Polk,5/7/21,Johnson & Johnson,26
Polk,5/7/21,Moderna,444
Polk,5/7/21,Pfizer,437
Polk,5/8/21,Johnson & Johnson,12
Polk,5/8/21,Moderna,83
Polk,5/8/21,Pfizer,172
Polk,5/9/21,Johnson & Johnson,8
Polk,5/9/21,Moderna,14
Polk,5/9/21,Pfizer,51
Polk,5/10/21,Johnson & Johnson,19
Polk,5/10/21,Moderna,358
Polk,5/10/21,Pfizer,124
Polk,5/11/21,Johnson & Johnson,15
Polk,5/11/21,Moderna,165
Polk,5/11/21,Pfizer,221
Polk,5/12/21,Johnson & Johnson,8
Polk,5/12/21,Moderna,319
Polk,5/12/21,Pfizer,397
Polk,5/13/21,Johnson & Johnson,16
Polk,5/13/21,Moderna,182
Polk,5/13/21,Pfizer,287
Polk,5/14/21,Johnson & Johnson,26
Polk,5/14/21,Moderna,201
Polk,5/14/21,Pfizer,554
Sherman,12/21/20,Pfizer,1
Sherman,12/27/20,Pfizer,1
Sherman,12/29/20,Moderna,2
Sherman,12/30/20,Moderna,1
Sherman,1/2/21,Moderna,1
Sherman,1/4/21,Moderna,8
Sherman,1/5/21,Moderna,7
Sherman,1/6/21,Moderna,2
Sherman,1/6/21,Pfizer,2
Sherman,1/7/21,Moderna,13
Sherman,1/7/21,Pfizer,1
Sherman,1/8/21,Moderna,5
Sherman,1/11/21,Moderna,2
Sherman,1/12/21,Moderna,24
Sherman,1/13/21,Moderna,4
Sherman,1/14/21,Moderna,9
Sherman,1/15/21,Moderna,25
Sherman,1/16/21,Pfizer,2
Sherman,1/17/21,Pfizer,1
Sherman,1/19/21,Moderna,10
Sherman,1/20/21,Moderna,11
Sherman,1/21/21,Moderna,7
Sherman,1/22/21,Moderna,2
Sherman,1/23/21,Moderna,10
Sherman,1/26/21,Moderna,5
Sherman,1/27/21,Pfizer,2
Sherman,1/28/21,Pfizer,1
Sherman,1/29/21,Moderna,1
Sherman,1/30/21,Moderna,5
Sherman,1/31/21,Moderna,1
Sherman,2/1/21,Moderna,1
Sherman,2/2/21,Moderna,10
Sherman,2/4/21,Moderna,16
Sherman,2/4/21,Pfizer,2
Sherman,2/5/21,Moderna,8
Sherman,2/6/21,Moderna,12
Sherman,2/6/21,Pfizer,1
Sherman,2/8/21,Moderna,21
Sherman,2/9/21,Moderna,43
Sherman,2/9/21,Pfizer,1
Sherman,2/10/21,Moderna,11
Sherman,2/11/21,Moderna,11
Sherman,2/12/21,Moderna,1
Sherman,2/13/21,Moderna,1
Sherman,2/14/21,Moderna,1
Sherman,2/16/21,Moderna,36
Sherman,2/17/21,Moderna,11
Sherman,2/18/21,Moderna,19
Sherman,2/19/21,Moderna,15
Sherman,2/22/21,Moderna,1
Sherman,2/23/21,Moderna,9
Sherman,2/24/21,Moderna,10
Sherman,2/25/21,Moderna,10
Sherman,2/25/21,Pfizer,1
Sherman,2/26/21,Moderna,13
Sherman,2/27/21,Moderna,10
Sherman,2/28/21,Moderna,6
Sherman,3/2/21,Moderna,7
Sherman,3/2/21,Pfizer,1
Sherman,3/3/21,Moderna,30
Sherman,3/4/21,Moderna,9
Sherman,3/5/21,Moderna,4
Sherman,3/6/21,Johnson & Johnson,3
Sherman,3/8/21,Johnson & Johnson,1
Sherman,3/8/21,Moderna,21
Sherman,3/9/21,Moderna,17
Sherman,3/10/21,Moderna,20
Sherman,3/11/21,Moderna,23
Sherman,3/11/21,Pfizer,1
Sherman,3/12/21,Johnson & Johnson,3
Sherman,3/13/21,Johnson & Johnson,2
Sherman,3/13/21,Moderna,6
Sherman,3/14/21,Moderna,1
Sherman,3/16/21,Moderna,15
Sherman,3/17/21,Johnson & Johnson,2
Sherman,3/17/21,Moderna,21
Sherman,3/18/21,Johnson & Johnson,1
Sherman,3/18/21,Moderna,15
Sherman,3/19/21,Johnson & Johnson,2
Sherman,3/19/21,Pfizer,2
Sherman,3/20/21,Johnson & Johnson,1
Sherman,3/20/21,Pfizer,1
Sherman,3/22/21,Johnson & Johnson,11
Sherman,3/22/21,Moderna,25
Sherman,3/23/21,Johnson & Johnson,6
Sherman,3/23/21,Moderna,14
Sherman,3/24/21,Moderna,11
Sherman,3/25/21,Johnson & Johnson,2
Sherman,3/25/21,Moderna,11
Sherman,3/26/21,Moderna,2
Sherman,3/29/21,Moderna,23
Sherman,3/30/21,Johnson & Johnson,23
Sherman,3/30/21,Moderna,6
Sherman,3/31/21,Moderna,41
Sherman,4/1/21,Johnson & Johnson,18
Sherman,4/1/21,Moderna,8
Sherman,4/1/21,Pfizer,1
Sherman,4/2/21,Moderna,5
Sherman,4/3/21,Johnson & Johnson,10
Sherman,4/3/21,Pfizer,1
Sherman,4/5/21,Johnson & Johnson,1
Sherman,4/5/21,Moderna,4
Sherman,4/5/21,Pfizer,1
Sherman,4/6/21,Johnson & Johnson,4
Sherman,4/6/21,Moderna,14
Sherman,4/7/21,Moderna,11
Sherman,4/7/21,Pfizer,1
Sherman,4/8/21,Moderna,2
Sherman,4/9/21,Johnson & Johnson,1
Sherman,4/9/21,Moderna,4
Sherman,4/9/21,Pfizer,2
Sherman,4/11/21,Johnson & Johnson,1
Sherman,4/11/21,Pfizer,1
Sherman,4/12/21,Moderna,11
Sherman,4/12/21,Pfizer,1
Sherman,4/13/21,Moderna,25
Sherman,4/14/21,Moderna,14
Sherman,4/15/21,Moderna,10
Sherman,4/16/21,Moderna,49
Sherman,4/17/21,Moderna,1
Sherman,4/19/21,Moderna,23
Sherman,4/20/21,Moderna,9
Sherman,4/21/21,Moderna,6
Sherman,4/22/21,Moderna,10
Sherman,4/22/21,Pfizer,1
Sherman,4/23/21,Moderna,2
Sherman,4/23/21,Pfizer,1
Sherman,4/24/21,Pfizer,1
Sherman,4/25/21,Pfizer,1
Sherman,4/26/21,Moderna,22
Sherman,4/27/21,Moderna,1
Sherman,4/28/21,Moderna,5
Sherman,4/28/21,Pfizer,1
Sherman,4/29/21,Moderna,1
Sherman,4/30/21,Moderna,3
Sherman,4/30/21,Pfizer,2
Sherman,5/1/21,Pfizer,1
Sherman,5/2/21,Johnson & Johnson,1
Sherman,5/3/21,Moderna,2
Sherman,5/3/21,Pfizer,1
Sherman,5/4/21,Moderna,5
Sherman,5/5/21,Moderna,3
Sherman,5/6/21,Moderna,5
Sherman,5/7/21,Johnson & Johnson,1
Sherman,5/7/21,Moderna,3
Sherman,5/7/21,Pfizer,2
Sherman,5/9/21,Pfizer,1
Sherman,5/10/21,Moderna,1
Sherman,5/11/21,Moderna,6
Sherman,5/12/21,Johnson & Johnson,1
Sherman,5/12/21,Moderna,4
Sherman,5/13/21,Moderna,4
Sherman,5/13/21,Pfizer,1
Sherman,5/14/21,Johnson & Johnson,1
Sherman,5/14/21,Moderna,43
Tillamook,12/16/20,Pfizer,1
Tillamook,12/17/20,Pfizer,1
Tillamook,12/19/20,Pfizer,1
Tillamook,12/21/20,Pfizer,4
Tillamook,12/22/20,Moderna,1
Tillamook,12/22/20,Pfizer,6
Tillamook,12/23/20,Moderna,83
Tillamook,12/23/20,Pfizer,3
Tillamook,12/24/20,Pfizer,1
Tillamook,12/26/20,Moderna,28
Tillamook,12/26/20,Pfizer,2
Tillamook,12/27/20,Moderna,7
Tillamook,12/28/20,Moderna,28
Tillamook,12/28/20,Pfizer,2
Tillamook,12/29/20,Moderna,15
Tillamook,12/29/20,Pfizer,2
Tillamook,12/30/20,Moderna,40
Tillamook,12/30/20,Pfizer,1
Tillamook,12/31/20,Moderna,29
Tillamook,12/31/20,Pfizer,43
Tillamook,1/2/21,Moderna,5
Tillamook,1/3/21,Moderna,6
Tillamook,1/4/21,Moderna,20
Tillamook,1/5/21,Moderna,12
Tillamook,1/5/21,Pfizer,2
Tillamook,1/6/21,Moderna,80
Tillamook,1/6/21,Pfizer,1
Tillamook,1/7/21,Moderna,53
Tillamook,1/7/21,Pfizer,1
Tillamook,1/8/21,Moderna,12
Tillamook,1/8/21,Pfizer,1
Tillamook,1/9/21,Pfizer,3
Tillamook,1/10/21,Moderna,3
Tillamook,1/10/21,Pfizer,2
Tillamook,1/11/21,Moderna,12
Tillamook,1/11/21,Pfizer,4
Tillamook,1/12/21,Moderna,29
Tillamook,1/12/21,Pfizer,8
Tillamook,1/13/21,Moderna,50
Tillamook,1/13/21,Pfizer,4
Tillamook,1/14/21,Moderna,27
Tillamook,1/14/21,Pfizer,6
Tillamook,1/15/21,Moderna,35
Tillamook,1/15/21,Pfizer,7
Tillamook,1/16/21,Moderna,6
Tillamook,1/16/21,Pfizer,4
Tillamook,1/17/21,Moderna,1
Tillamook,1/17/21,Pfizer,2
Tillamook,1/18/21,Moderna,42
Tillamook,1/18/21,Pfizer,3
Tillamook,1/19/21,Moderna,33
Tillamook,1/19/21,Pfizer,3
Tillamook,1/20/21,Moderna,85
Tillamook,1/20/21,Pfizer,3
Tillamook,1/21/21,Moderna,51
Tillamook,1/21/21,Pfizer,59
Tillamook,1/22/21,Moderna,80
Tillamook,1/22/21,Unspecified,1
Tillamook,1/23/21,Moderna,36
Tillamook,1/23/21,Pfizer,53
Tillamook,1/24/21,Moderna,4
Tillamook,1/24/21,Pfizer,1
Tillamook,1/25/21,Moderna,66
Tillamook,1/25/21,Pfizer,7
Tillamook,1/26/21,Moderna,95
Tillamook,1/26/21,Pfizer,3
Tillamook,1/27/21,Moderna,100
Tillamook,1/27/21,Pfizer,3
Tillamook,1/28/21,Moderna,148
Tillamook,1/28/21,Pfizer,5
Tillamook,1/29/21,Moderna,190
Tillamook,1/29/21,Pfizer,3
Tillamook,1/30/21,Moderna,18
Tillamook,1/30/21,Pfizer,6
Tillamook,1/31/21,Moderna,6
Tillamook,1/31/21,Pfizer,7
Tillamook,2/1/21,Moderna,52
Tillamook,2/1/21,Pfizer,2
Tillamook,2/2/21,Moderna,31
Tillamook,2/2/21,Pfizer,2
Tillamook,2/3/21,Moderna,246
Tillamook,2/3/21,Pfizer,2
Tillamook,2/4/21,Moderna,297
Tillamook,2/4/21,Pfizer,4
Tillamook,2/5/21,Moderna,400
Tillamook,2/5/21,Pfizer,10
Tillamook,2/6/21,Moderna,26
Tillamook,2/6/21,Pfizer,7
Tillamook,2/7/21,Moderna,7
Tillamook,2/7/21,Pfizer,5
Tillamook,2/8/21,Moderna,36
Tillamook,2/8/21,Pfizer,2
Tillamook,2/9/21,Moderna,22
Tillamook,2/9/21,Pfizer,6
Tillamook,2/10/21,Moderna,249
Tillamook,2/10/21,Pfizer,21
Tillamook,2/11/21,Moderna,210
Tillamook,2/11/21,Pfizer,3
Tillamook,2/12/21,Moderna,104
Tillamook,2/12/21,Pfizer,1
Tillamook,2/13/21,Moderna,11
Tillamook,2/13/21,Pfizer,1
Tillamook,2/14/21,Moderna,14
Tillamook,2/14/21,Pfizer,2
Tillamook,2/15/21,Moderna,58
Tillamook,2/15/21,Pfizer,57
Tillamook,2/16/21,Moderna,196
Tillamook,2/16/21,Pfizer,3
Tillamook,2/17/21,Moderna,226
Tillamook,2/17/21,Pfizer,14
Tillamook,2/18/21,Moderna,59
Tillamook,2/18/21,Pfizer,9
Tillamook,2/19/21,Moderna,70
Tillamook,2/19/21,Pfizer,6
Tillamook,2/20/21,Moderna,14
Tillamook,2/20/21,Pfizer,2
Tillamook,2/21/21,Moderna,5
Tillamook,2/21/21,Pfizer,6
Tillamook,2/22/21,Moderna,11
Tillamook,2/22/21,Pfizer,2
Tillamook,2/23/21,Moderna,167
Tillamook,2/23/21,Pfizer,2
Tillamook,2/24/21,Moderna,165
Tillamook,2/24/21,Pfizer,4
Tillamook,2/25/21,Moderna,252
Tillamook,2/25/21,Pfizer,11
Tillamook,2/26/21,Moderna,223
Tillamook,2/26/21,Pfizer,6
Tillamook,2/27/21,Moderna,13
Tillamook,2/27/21,Pfizer,2
Tillamook,2/28/21,Moderna,9
Tillamook,2/28/21,Pfizer,5
Tillamook,3/1/21,Moderna,113
Tillamook,3/1/21,Pfizer,5
Tillamook,3/2/21,Moderna,319
Tillamook,3/2/21,Pfizer,6
Tillamook,3/3/21,Moderna,382
Tillamook,3/3/21,Pfizer,7
Tillamook,3/4/21,Moderna,454
Tillamook,3/4/21,Pfizer,9
Tillamook,3/5/21,Johnson & Johnson,2
Tillamook,3/5/21,Moderna,468
Tillamook,3/5/21,Pfizer,5
Tillamook,3/6/21,Johnson & Johnson,1
Tillamook,3/6/21,Moderna,22
Tillamook,3/6/21,Pfizer,2
Tillamook,3/7/21,Moderna,17
Tillamook,3/7/21,Pfizer,10
Tillamook,3/8/21,Johnson & Johnson,1
Tillamook,3/8/21,Moderna,67
Tillamook,3/8/21,Pfizer,1
Tillamook,3/9/21,Moderna,273
Tillamook,3/9/21,Pfizer,11
Tillamook,3/10/21,Johnson & Johnson,3
Tillamook,3/10/21,Moderna,299
Tillamook,3/10/21,Pfizer,8
Tillamook,3/11/21,Johnson & Johnson,3
Tillamook,3/11/21,Moderna,464
Tillamook,3/11/21,Pfizer,7
Tillamook,3/12/21,Johnson & Johnson,8
Tillamook,3/12/21,Moderna,242
Tillamook,3/12/21,Pfizer,5
Tillamook,3/13/21,Johnson & Johnson,4
Tillamook,3/13/21,Moderna,100
Tillamook,3/13/21,Pfizer,4
Tillamook,3/14/21,Johnson & Johnson,1
Tillamook,3/14/21,Moderna,16
Tillamook,3/14/21,Pfizer,9
Tillamook,3/15/21,Johnson & Johnson,7
Tillamook,3/15/21,Moderna,73
Tillamook,3/15/21,Pfizer,1
Tillamook,3/16/21,Johnson & Johnson,11
Tillamook,3/16/21,Moderna,303
Tillamook,3/16/21,Pfizer,8
Tillamook,3/17/21,Johnson & Johnson,1
Tillamook,3/17/21,Moderna,461
Tillamook,3/17/21,Pfizer,8
Tillamook,3/18/21,Johnson & Johnson,1
Tillamook,3/18/21,Moderna,419
Tillamook,3/18/21,Pfizer,7
Tillamook,3/19/21,Johnson & Johnson,1
Tillamook,3/19/21,Moderna,240
Tillamook,3/19/21,Pfizer,9
Tillamook,3/20/21,Johnson & Johnson,2
Tillamook,3/20/21,Moderna,17
Tillamook,3/20/21,Pfizer,11
Tillamook,3/21/21,Johnson & Johnson,3
Tillamook,3/21/21,Moderna,12
Tillamook,3/21/21,Pfizer,7
Tillamook,3/22/21,Moderna,73
Tillamook,3/22/21,Pfizer,6
Tillamook,3/23/21,Moderna,325
Tillamook,3/23/21,Pfizer,3
Tillamook,3/24/21,Moderna,388
Tillamook,3/24/21,Pfizer,13
Tillamook,3/25/21,Johnson & Johnson,8
Tillamook,3/25/21,Moderna,296
Tillamook,3/25/21,Pfizer,8
Tillamook,3/26/21,Johnson & Johnson,19
Tillamook,3/26/21,Moderna,116
Tillamook,3/26/21,Pfizer,14
Tillamook,3/27/21,Johnson & Johnson,1
Tillamook,3/27/21,Moderna,12
Tillamook,3/27/21,Pfizer,11
Tillamook,3/28/21,Johnson & Johnson,1
Tillamook,3/28/21,Moderna,9
Tillamook,3/28/21,Pfizer,5
Tillamook,3/29/21,Moderna,151
Tillamook,3/29/21,Pfizer,3
Tillamook,3/30/21,Moderna,269
Tillamook,3/30/21,Pfizer,12
Tillamook,3/31/21,Johnson & Johnson,2
Tillamook,3/31/21,Moderna,320
Tillamook,3/31/21,Pfizer,7
Tillamook,4/1/21,Johnson & Johnson,38
Tillamook,4/1/21,Moderna,484
Tillamook,4/1/21,Pfizer,4
Tillamook,4/2/21,Johnson & Johnson,10
Tillamook,4/2/21,Moderna,180
Tillamook,4/2/21,Pfizer,15
Tillamook,4/3/21,Johnson & Johnson,5
Tillamook,4/3/21,Moderna,76
Tillamook,4/3/21,Pfizer,17
Tillamook,4/4/21,Johnson & Johnson,9
Tillamook,4/4/21,Moderna,8
Tillamook,4/4/21,Pfizer,4
Tillamook,4/5/21,Johnson & Johnson,101
Tillamook,4/5/21,Moderna,121
Tillamook,4/5/21,Pfizer,3
Tillamook,4/6/21,Johnson & Johnson,73
Tillamook,4/6/21,Moderna,353
Tillamook,4/6/21,Pfizer,12
Tillamook,4/7/21,Johnson & Johnson,67
Tillamook,4/7/21,Moderna,355
Tillamook,4/7/21,Pfizer,13
Tillamook,4/8/21,Johnson & Johnson,75
Tillamook,4/8/21,Moderna,551
Tillamook,4/8/21,Pfizer,18
Tillamook,4/9/21,Johnson & Johnson,15
Tillamook,4/9/21,Moderna,406
Tillamook,4/9/21,Pfizer,7
Tillamook,4/10/21,Johnson & Johnson,7
Tillamook,4/10/21,Moderna,134
Tillamook,4/10/21,Pfizer,9
Tillamook,4/11/21,Johnson & Johnson,11
Tillamook,4/11/21,Pfizer,7
Tillamook,4/12/21,Johnson & Johnson,10
Tillamook,4/12/21,Moderna,65
Tillamook,4/12/21,Pfizer,6
Tillamook,4/13/21,Moderna,428
Tillamook,4/13/21,Pfizer,6
Tillamook,4/14/21,Moderna,436
Tillamook,4/14/21,Pfizer,10
Tillamook,4/15/21,Johnson & Johnson,1
Tillamook,4/15/21,Moderna,570
Tillamook,4/15/21,Pfizer,7
Tillamook,4/16/21,Moderna,297
Tillamook,4/16/21,Pfizer,14
Tillamook,4/17/21,Moderna,323
Tillamook,4/17/21,Pfizer,14
Tillamook,4/18/21,Moderna,12
Tillamook,4/18/21,Pfizer,8
Tillamook,4/19/21,Moderna,97
Tillamook,4/19/21,Pfizer,2
Tillamook,4/20/21,Moderna,315
Tillamook,4/20/21,Pfizer,10
Tillamook,4/21/21,Moderna,292
Tillamook,4/21/21,Pfizer,13
Tillamook,4/22/21,Moderna,491
Tillamook,4/22/21,Pfizer,6
Tillamook,4/23/21,Moderna,262
Tillamook,4/23/21,Pfizer,15
Tillamook,4/24/21,Moderna,17
Tillamook,4/24/21,Pfizer,22
Tillamook,4/25/21,Moderna,12
Tillamook,4/25/21,Pfizer,7
Tillamook,4/26/21,Moderna,122
Tillamook,4/26/21,Pfizer,4
Tillamook,4/27/21,Johnson & Johnson,5
Tillamook,4/27/21,Moderna,212
Tillamook,4/27/21,Pfizer,3
Tillamook,4/28/21,Johnson & Johnson,6
Tillamook,4/28/21,Moderna,212
Tillamook,4/28/21,Pfizer,10
Tillamook,4/29/21,Moderna,427
Tillamook,4/29/21,Pfizer,18
Tillamook,4/30/21,Johnson & Johnson,2
Tillamook,4/30/21,Moderna,292
Tillamook,4/30/21,Pfizer,5
Tillamook,5/1/21,Johnson & Johnson,2
Tillamook,5/1/21,Moderna,68
Tillamook,5/1/21,Pfizer,10
Tillamook,5/2/21,Moderna,7
Tillamook,5/2/21,Pfizer,4
Tillamook,5/3/21,Moderna,57
Tillamook,5/3/21,Pfizer,6
Tillamook,5/4/21,Johnson & Johnson,17
Tillamook,5/4/21,Moderna,138
Tillamook,5/4/21,Pfizer,98
Tillamook,5/5/21,Johnson & Johnson,27
Tillamook,5/5/21,Moderna,157
Tillamook,5/5/21,Pfizer,39
Tillamook,5/6/21,Johnson & Johnson,20
Tillamook,5/6/21,Moderna,365
Tillamook,5/6/21,Pfizer,35
Tillamook,5/7/21,Moderna,219
Tillamook,5/7/21,Pfizer,19
Tillamook,5/8/21,Johnson & Johnson,3
Tillamook,5/8/21,Moderna,43
Tillamook,5/8/21,Pfizer,3
Tillamook,5/9/21,Moderna,6
Tillamook,5/9/21,Pfizer,1
Tillamook,5/10/21,Johnson & Johnson,2
Tillamook,5/10/21,Moderna,47
Tillamook,5/10/21,Pfizer,4
Tillamook,5/11/21,Johnson & Johnson,1
Tillamook,5/11/21,Moderna,131
Tillamook,5/11/21,Pfizer,2
Tillamook,5/12/21,Johnson & Johnson,30
Tillamook,5/12/21,Moderna,77
Tillamook,5/12/21,Pfizer,42
Tillamook,5/13/21,Johnson & Johnson,2
Tillamook,5/13/21,Moderna,212
Tillamook,5/13/21,Pfizer,4
Tillamook,5/14/21,Moderna,57
Tillamook,5/14/21,Pfizer,6
Umatilla,12/16/20,Moderna,1
Umatilla,12/18/20,Pfizer,2
Umatilla,12/19/20,Pfizer,82
Umatilla,12/20/20,Pfizer,54
Umatilla,12/21/20,Pfizer,59
Umatilla,12/23/20,Moderna,2
Umatilla,12/24/20,Moderna,6
Umatilla,12/24/20,Pfizer,1
Umatilla,12/26/20,Pfizer,1
Umatilla,12/27/20,Moderna,1
Umatilla,12/27/20,Pfizer,1
Umatilla,12/28/20,Moderna,149
Umatilla,12/29/20,Moderna,281
Umatilla,12/30/20,Moderna,228
Umatilla,12/30/20,Pfizer,3
Umatilla,12/31/20,Moderna,245
Umatilla,12/31/20,Pfizer,1
Umatilla,1/2/21,Pfizer,1
Umatilla,1/4/21,Moderna,2
Umatilla,1/4/21,Pfizer,1
Umatilla,1/5/21,Moderna,228
Umatilla,1/6/21,Moderna,11
Umatilla,1/6/21,Pfizer,1
Umatilla,1/7/21,Moderna,430
Umatilla,1/7/21,Pfizer,124
Umatilla,1/8/21,Moderna,277
Umatilla,1/8/21,Pfizer,2
Umatilla,1/9/21,Moderna,86
Umatilla,1/9/21,Pfizer,22
Umatilla,1/10/21,Pfizer,1
Umatilla,1/11/21,Moderna,1
Umatilla,1/11/21,Pfizer,2
Umatilla,1/12/21,Moderna,18
Umatilla,1/12/21,Pfizer,88
Umatilla,1/13/21,Moderna,8
Umatilla,1/14/21,Moderna,138
Umatilla,1/14/21,Pfizer,68
Umatilla,1/15/21,Moderna,324
Umatilla,1/15/21,Pfizer,2
Umatilla,1/16/21,Moderna,28
Umatilla,1/17/21,Moderna,1
Umatilla,1/17/21,Pfizer,1
Umatilla,1/18/21,Moderna,1
Umatilla,1/18/21,Pfizer,1
Umatilla,1/19/21,Moderna,18
Umatilla,1/19/21,Pfizer,162
Umatilla,1/20/21,Moderna,60
Umatilla,1/20/21,Pfizer,43
Umatilla,1/21/21,Moderna,92
Umatilla,1/21/21,Pfizer,159
Umatilla,1/22/21,Moderna,434
Umatilla,1/22/21,Pfizer,8
Umatilla,1/23/21,Moderna,1
Umatilla,1/23/21,Pfizer,68
Umatilla,1/25/21,Moderna,118
Umatilla,1/25/21,Pfizer,2
Umatilla,1/26/21,Moderna,336
Umatilla,1/26/21,Pfizer,119
Umatilla,1/27/21,Moderna,203
